influencer_id,followers,likes,comments,shares,saves,profile_visits,link_clicks,purchase,engagement_score,ctr,conversion_rate
4,273688,21599,1015,409,581,2366,411,1,5578.400000000001,0.17371090448013524,0.0024330900243309003
10,107885,3753,43,40,199,819,169,1,959.3000000000001,0.20634920634920634,0.005917159763313609
39,138441,13626,472,186,642,3442,787,1,3605.0,0.22864613596746078,0.0012706480304955528
59,76908,3253,44,46,96,922,113,0,781.6000000000001,0.12255965292841649,0.0
71,355579,32676,1630,819,1922,8411,3271,1,9461.1,0.3888954939959577,0.0003057169061449098
41,370330,19314,692,328,597,4161,1581,1,4916.000000000001,0.37995674116798844,0.0006325110689437065
12,496679,38650,1876,1105,1951,7887,1272,1,11002.3,0.16127805249144161,0.0007861635220125787
34,112966,10353,430,143,455,1723,177,1,2749.7,0.10272780034822983,0.005649717514124294
74,101242,8850,180,138,516,1555,159,1,2369.4,0.1022508038585209,0.006289308176100629
78,263432,7435,97,162,205,1280,459,1,1812.9,0.35859375,0.002178649237472767
5,361081,21605,560,540,495,2547,752,1,5375.0,0.29524931291715745,0.0013297872340425532
97,52565,1139,54,27,59,337,127,1,320.9,0.3768545994065282,0.007874015748031496
38,254128,10479,192,302,217,3071,444,1,2576.8,0.14457831325301204,0.0022522522522522522
69,15372,738,13,16,25,170,17,0,185.29999999999998,0.1,0.0
33,302705,16200,689,449,482,3480,1150,1,4284.400000000001,0.33045977011494254,0.0008695652173913044
59,465077,28796,443,302,751,6489,792,1,6792.900000000001,0.12205270457697642,0.0012626262626262627
15,157067,4119,72,116,85,950,204,1,1009.0,0.21473684210526317,0.004901960784313725
33,15886,601,26,11,31,108,42,0,165.7,0.3888888888888889,0.0
50,469955,28735,831,721,1586,8414,1660,1,7936.0,0.19729023056810077,0.0006024096385542169
54,56039,3566,61,60,204,460,133,0,948.9000000000001,0.2891304347826087,0.0
99,31515,1452,47,19,75,427,70,0,387.20000000000005,0.16393442622950818,0.0
29,324052,13781,148,286,802,2456,555,0,3672.0,0.2259771986970684,0.0
46,244282,15150,576,445,566,2745,579,1,4082.3,0.21092896174863388,0.0017271157167530224
76,56119,2665,103,27,84,608,94,0,670.6,0.15460526315789475,0.0
43,299939,16125,229,463,351,4030,489,1,3944.4,0.12133995037220843,0.002044989775051125
38,178889,5597,84,106,227,709,279,1,1417.2000000000003,0.3935119887165021,0.0035842293906810036
89,307288,11462,341,287,468,1801,314,1,3038.2000000000003,0.17434758467518047,0.0031847133757961785
94,406365,18376,228,436,784,3121,972,1,4721.6,0.31143864146107014,0.00102880658436214
91,412976,25152,891,583,793,3223,473,1,6518.4000000000015,0.14675767918088736,0.0021141649048625794
57,316191,8954,365,146,480,2386,716,1,2459.5,0.3000838222967309,0.0013966480446927375
63,253179,6938,267,79,276,1349,260,0,1797.2,0.1927353595255745,0.0
48,83711,4034,165,42,189,1062,403,1,1069.9,0.3794726930320151,0.0024813895781637717
77,322400,21571,282,326,512,3516,1274,1,5093.0,0.3623435722411832,0.0007849293563579278
94,185838,10159,288,298,323,2290,517,1,2642.8,0.225764192139738,0.0019342359767891683
26,82347,7005,97,79,183,1771,561,1,1651.2,0.3167701863354037,0.0017825311942959
15,316134,28789,1170,755,1512,6579,1561,1,8080.900000000001,0.2372701018391853,0.0006406149903907751
13,15040,347,16,3,19,96,24,0,94.7,0.25,0.0
3,64090,4504,199,94,164,1205,475,1,1197.3000000000002,0.3941908713692946,0.002105263157894737
39,29248,1985,74,47,95,325,88,0,542.9,0.27076923076923076,0.0
37,266057,12767,516,276,331,3415,1246,1,3269.4,0.3648609077598829,0.0008025682182985554
4,22038,2111,95,31,50,397,120,0,531.4000000000001,0.3022670025188917,0.0
10,287904,15556,709,289,643,4527,859,1,4182.400000000001,0.18975038656947205,0.0011641443538998836
70,401539,16946,733,201,414,4749,1245,1,4227.6,0.2621604548325963,0.0008032128514056225
87,67714,6494,80,181,208,1298,294,1,1631.9000000000003,0.22650231124807396,0.003401360544217687
71,109448,3878,70,53,153,1006,272,0,970.1,0.27037773359840955,0.0
39,43912,1368,44,33,56,233,91,0,363.50000000000006,0.3905579399141631,0.0
63,383466,8903,173,155,243,1020,170,0,2170.0,0.16666666666666666,0.0
67,56632,4639,54,86,115,863,198,0,1107.0,0.22943221320973348,0.0
80,184498,6423,116,94,186,1149,340,1,1557.2,0.2959094865100087,0.0029411764705882353
87,134802,10141,480,246,217,1780,610,0,2613.9999999999995,0.34269662921348315,0.0
29,413739,36117,1609,450,1944,5953,1654,1,9898.100000000002,0.27784310431715104,0.0006045949214026602
85,469747,13683,268,220,799,2951,1169,1,3663.8,0.39613690274483226,0.000855431993156544
90,39510,1816,31,23,104,540,61,0,478.00000000000006,0.11296296296296296,0.0
34,136235,4755,116,59,181,733,150,0,1195.1,0.20463847203274216,0.0
65,463146,45694,1057,1257,2455,13270,4472,1,12511.2,0.33700075357950265,0.00022361359570661896
36,74353,1937,55,57,98,566,188,1,533.2,0.3321554770318021,0.005319148936170213
96,351218,28392,878,808,1504,7631,2303,1,7886.2,0.3017953086096187,0.0004342162396873643
73,391917,37174,1243,593,965,9884,3468,1,9243.4,0.35087009307972483,0.0002883506343713956
49,280357,13816,306,140,737,1623,469,1,3603.8,0.2889710412815773,0.0021321961620469083
35,220147,20723,233,527,457,2230,510,1,4995.6,0.22869955156950672,0.00196078431372549
6,348019,21704,242,234,965,5669,1311,1,5397.6,0.23125771741047804,0.0007627765064836003
12,317872,21882,415,487,987,5400,1545,0,5714.400000000001,0.2861111111111111,0.0
10,360462,34635,1092,811,830,6099,2017,1,8704.7,0.33070995245122153,0.0004957858205255329
51,363053,23136,313,692,1293,2411,862,0,6302.5,0.35752799668187474,0.0
48,54874,3038,110,51,99,561,80,1,777.5000000000001,0.14260249554367202,0.0125
54,18156,1794,77,53,47,231,57,0,472.0,0.24675324675324675,0.0
27,455198,40437,1264,736,1782,9178,1035,0,10660.200000000003,0.1127696665940292,0.0
72,446441,11126,490,332,585,3008,865,0,3170.6000000000004,0.28756648936170215,0.0
22,5973,544,27,6,29,96,24,0,149.70000000000002,0.25,0.0
15,344086,18406,832,390,647,2018,608,0,4887.800000000001,0.3012884043607532,0.0
41,70252,5436,77,80,149,930,158,0,1300.9,0.16989247311827957,0.0
91,424208,19299,715,558,878,4831,1572,1,5310.300000000001,0.3253984682260402,0.0006361323155216285
21,368294,8987,191,213,505,2622,282,0,2446.0,0.10755148741418764,0.0
49,376722,12968,162,227,704,1869,273,0,3396.7000000000007,0.14606741573033707,0.0
85,453149,35433,792,619,1373,6567,1671,1,9014.300000000001,0.2544540886249429,0.0005984440454817474
92,285309,21719,841,408,558,4954,1644,1,5496.3,0.3318530480419863,0.0006082725060827251
65,354601,13599,486,227,772,3137,575,1,3739.3,0.18329614281160345,0.0017391304347826088
6,68265,3296,102,72,140,760,146,0,872.6,0.19210526315789472,0.0
9,315846,31171,1023,587,1311,3838,846,1,8205.4,0.22042730588848358,0.001182033096926714
95,120310,8194,195,112,277,1933,345,1,2036.3000000000002,0.1784790481117434,0.002898550724637681
65,38645,3139,142,75,105,585,83,0,835.3000000000001,0.14188034188034188,0.0
97,307476,9361,160,131,229,2134,847,1,2227.1,0.39690721649484534,0.0011806375442739079
51,25703,1383,61,17,74,302,114,1,378.2,0.37748344370860926,0.008771929824561403
11,5610,407,7,5,14,55,7,0,99.60000000000001,0.12727272727272726,0.0
57,120407,2573,55,47,104,350,136,0,658.2,0.38857142857142857,0.0
75,288745,25124,471,427,523,7421,890,1,5977.599999999999,0.11992992858105377,0.0011235955056179776
29,142378,6793,168,188,262,1380,275,1,1783.8000000000002,0.19927536231884058,0.0036363636363636364
40,261500,7737,349,197,213,1847,518,1,2030.2000000000003,0.28045479155387115,0.0019305019305019305
39,215454,11358,431,258,468,2881,943,1,3042.1,0.32731690385282886,0.0010604453870625664
10,15101,705,31,15,37,147,24,0,196.6,0.16326530612244897,0.0
22,348999,26454,768,706,1246,6267,1034,0,7165.8,0.16499122387107068,0.0
90,424464,35281,818,730,899,7327,1053,1,8695.400000000001,0.14371502661389382,0.000949667616334283
6,19418,994,29,27,24,256,38,0,251.40000000000003,0.1484375,0.0
58,53302,4328,113,118,177,452,142,0,1146.3,0.3141592920353982,0.0
14,499285,16700,397,421,971,2910,1015,1,4610.0,0.3487972508591065,0.0009852216748768472
71,109139,7923,140,127,200,1399,225,0,1903.5000000000002,0.16082916368834882,0.0
76,203729,13598,337,231,635,2415,426,1,3557.8,0.1763975155279503,0.002347417840375587
44,210253,11078,134,232,357,2290,321,0,2730.6,0.14017467248908297,0.0
32,424786,14952,354,332,356,2555,447,0,3684.6000000000004,0.17495107632093934,0.0
29,370747,24612,758,704,1410,7232,995,1,6922.200000000001,0.1375829646017699,0.0010050251256281408
66,151104,9567,102,107,531,2619,542,1,2464.1000000000004,0.2069492172584956,0.0018450184501845018
16,331793,17981,261,335,688,3779,497,0,4511.6,0.13151627414659964,0.0
51,245776,8819,274,182,331,2243,571,1,2293.0000000000005,0.2545697726259474,0.0017513134851138354
23,396500,26030,1180,269,942,7424,1528,1,6737.900000000001,0.20581896551724138,0.0006544502617801048
95,456436,26821,509,556,1549,4880,1482,0,7247.1,0.30368852459016393,0.0
28,428425,9147,266,248,510,2664,969,1,2544.0,0.36373873873873874,0.0010319917440660474
35,219529,17998,712,373,422,5133,1214,1,4554.300000000001,0.23650886421196182,0.0008237232289950577
63,378555,27977,515,748,884,3842,852,1,7083.700000000001,0.2217595002602811,0.0011737089201877935
69,336397,23329,960,497,681,2509,716,1,6038.5,0.28537265842965326,0.0013966480446927375
86,112535,8334,116,104,187,2493,538,0,1947.2,0.21580425190533495,0.0
40,287383,23064,432,460,1222,6071,2053,1,6128.400000000001,0.3381650469444902,0.0004870920603994155
62,73947,4331,127,120,138,1239,291,0,1124.1000000000001,0.23486682808716708,0.0
7,386694,20426,784,413,1168,5053,1360,1,5700.700000000001,0.26914704136156736,0.0007352941176470588
79,439448,31546,626,564,1493,8781,1709,1,8211.400000000001,0.19462475800022777,0.0005851375073142189
59,470198,11931,460,287,408,3323,832,1,3143.5000000000005,0.2503761661149564,0.001201923076923077
78,451694,30279,1323,475,1302,3774,1158,1,8091.400000000001,0.3068362480127186,0.0008635578583765112
80,46713,3703,83,93,77,760,133,0,908.8000000000001,0.175,0.0
39,201000,7225,309,131,148,1781,496,1,1809.6000000000001,0.2784952274003369,0.0020161290322580645
4,360843,20687,554,574,775,2380,913,0,5436.200000000001,0.3836134453781513,0.0
9,356671,9783,407,112,222,2029,300,1,2416.1000000000004,0.14785608674223755,0.0033333333333333335
12,48835,1246,29,17,57,131,24,0,321.20000000000005,0.183206106870229,0.0
30,399996,10218,207,213,506,2258,491,1,2701.0000000000005,0.2174490699734278,0.002036659877800407
53,396568,19472,768,394,964,5480,2062,1,5325.4,0.37627737226277375,0.00048496605237633366
78,271051,11182,530,214,280,2085,287,1,2875.2000000000003,0.13764988009592327,0.003484320557491289
14,197077,9266,119,267,471,2481,521,1,2476.4,0.20999596936719064,0.0019193857965451055
55,149654,14392,695,352,796,4084,1035,1,4109.1,0.25342801175318314,0.000966183574879227
39,412244,22046,254,411,1034,4065,1470,1,5651.099999999999,0.36162361623616235,0.0006802721088435374
95,409050,34738,1283,515,1440,6265,2391,1,9101.6,0.3816440542697526,0.0004182350480970305
69,319629,17430,405,317,768,5228,1296,1,4524.8,0.24789594491201225,0.0007716049382716049
64,458245,10717,346,223,302,2562,825,1,2714.1,0.32201405152224827,0.0012121212121212121
21,357949,35522,887,895,1353,9188,3038,1,9256.800000000001,0.3306486721811058,0.0003291639236339697
97,73056,6950,230,102,249,1749,516,1,1775.6000000000001,0.2950257289879931,0.001937984496124031
76,215121,16055,321,320,800,3412,426,1,4235.5,0.12485345838218054,0.002347417840375587
78,227274,9211,339,268,467,2033,807,1,2572.9,0.39695031972454503,0.0012391573729863693
15,159339,3596,138,95,163,1010,312,1,985.1,0.3089108910891089,0.003205128205128205
31,460104,43236,611,901,1407,6670,1959,1,10709.000000000002,0.2937031484257871,0.0005104645227156713
69,245904,12905,478,316,610,3622,613,1,3529.2,0.169243511871894,0.0016313213703099511
33,161904,8611,270,89,226,1966,619,1,2100.3,0.314852492370295,0.0016155088852988692
66,404104,29502,1198,562,1333,6133,709,1,7959.200000000001,0.11560410891896299,0.0014104372355430183
8,381817,8607,241,235,224,882,117,0,2185.6,0.1326530612244898,0.0
69,86499,2422,91,25,108,310,118,1,633.8000000000001,0.38064516129032255,0.00847457627118644
87,194748,13467,149,385,551,1463,296,1,3478.2000000000003,0.20232399179767602,0.0033783783783783786
37,492976,36280,1044,641,898,5405,702,1,8945.1,0.12987974098057353,0.0014245014245014246
70,334538,22624,536,328,1031,4330,952,1,5847.200000000001,0.21986143187066975,0.0010504201680672268
15,369890,16378,530,383,345,3163,371,1,4084.7000000000003,0.11729370850458426,0.0026954177897574125
26,391582,34966,1584,398,1285,7573,1091,1,9091.800000000001,0.14406443945596198,0.0009165902841429881
34,330328,30478,315,436,1617,7135,2627,1,7851.900000000001,0.36818500350385425,0.00038066235249333843
85,335060,17648,255,332,602,2553,747,0,4371.1,0.2925969447708578,0.0
33,419919,33337,997,931,1955,5748,1697,1,9381.6,0.2952331245650661,0.0005892751915144372
96,84946,3529,150,85,209,855,192,1,1007.5000000000001,0.22456140350877193,0.005208333333333333
56,321432,24689,999,710,606,5948,2112,0,6419.1,0.3550773369199731,0.0
90,349562,21083,784,315,928,3194,638,1,5571.5,0.1997495303694427,0.001567398119122257
8,413989,23162,688,369,610,2535,402,1,5722.700000000001,0.15857988165680473,0.0024875621890547263
38,467066,15665,224,391,504,4547,1429,1,3921.8999999999996,0.3142731471299758,0.0006997900629811056
48,210700,13041,171,161,352,3324,844,1,3088.0,0.2539109506618532,0.001184834123222749
66,475607,25632,780,366,1078,7582,925,1,6635.0,0.12199947243471379,0.001081081081081081
22,36854,1469,36,38,83,206,54,0,404.80000000000007,0.2621359223300971,0.0
68,20793,1137,20,22,40,294,96,0,284.8,0.32653061224489793,0.0
89,428499,39701,1247,1078,886,8150,2133,1,10027.1,0.26171779141104295,0.00046882325363338024
31,402534,15793,414,431,908,4714,1827,1,4393.700000000001,0.38756894357233773,0.0005473453749315818
60,235739,7498,179,199,417,1029,294,0,2062.0,0.2857142857142857,0.0
84,291727,16519,413,356,620,1709,680,1,4255.5,0.3978935049736688,0.0014705882352941176
33,123222,9489,255,107,497,2757,575,1,2497.8,0.2085600290170475,0.0017391304347826088
99,206637,13764,312,305,807,3222,672,0,3767.9,0.2085661080074488,0.0
26,62602,1894,56,43,101,544,106,0,517.7,0.1948529411764706,0.0
14,50909,4025,168,73,144,1170,438,1,1055.3,0.37435897435897436,0.00228310502283105
24,183373,12802,206,219,346,2035,579,1,3093.5000000000005,0.28452088452088453,0.0017271157167530224
43,189714,11984,161,296,432,2349,921,1,3030.1,0.39208173690932313,0.0010857763300760044
21,486045,24982,1143,672,741,5954,711,0,6631.1,0.11941551897883776,0.0
47,244066,24202,705,352,853,5585,685,1,6121.700000000001,0.12264995523724262,0.00145985401459854
98,59457,5233,66,156,250,693,71,0,1388.8000000000002,0.10245310245310245,0.0
68,146234,3270,82,59,128,764,161,0,838.6999999999999,0.2107329842931937,0.0
83,447897,44110,476,923,1485,6854,1375,1,10894.1,0.2006127808578932,0.0007272727272727272
53,375208,34905,999,576,1766,3604,827,1,9296.5,0.22946725860155384,0.0012091898428053204
55,417839,19624,220,255,503,5842,623,1,4615.7,0.10664156110920918,0.0016051364365971107
42,114490,8044,225,93,376,1026,309,0,2087.2000000000003,0.30116959064327486,0.0
38,137192,5093,178,103,210,996,300,1,1347.6999999999998,0.30120481927710846,0.0033333333333333335
1,401743,34577,711,847,987,8867,1279,1,8653.4,0.14424269764294576,0.0007818608287724785
48,363237,21431,249,495,1150,5230,1825,1,5677.2,0.3489483747609943,0.000547945205479452
33,219299,20569,792,446,1153,5467,1722,1,5744.4,0.31498079385403327,0.0005807200929152149
48,21868,1542,47,25,39,324,60,0,380.6,0.18518518518518517,0.0
74,422887,35031,1033,501,864,6999,2367,1,8564.6,0.33819117016716677,0.0004224757076468103
33,267329,21041,449,344,681,5251,1402,1,5218.3,0.2669967625214245,0.0007132667617689016
30,425871,12041,287,130,433,1518,311,1,2989.1000000000004,0.20487483530961792,0.003215434083601286
50,385445,29583,1402,630,1315,3366,1209,1,8110.6,0.3591800356506239,0.0008271298593879239
81,444600,43717,1478,1070,1653,4899,1662,1,11553.8,0.3392529087568892,0.0006016847172081829
56,258007,5633,250,74,228,1236,293,1,1485.8000000000002,0.23705501618122976,0.0034129692832764505
59,66788,6408,66,89,382,1272,345,1,1682.5,0.27122641509433965,0.002898550724637681
39,73590,2833,49,41,160,681,225,1,747.8000000000001,0.3303964757709251,0.0044444444444444444
44,438174,36435,1458,1071,1262,8095,3019,1,9775.300000000001,0.37294626312538603,0.0003312355084465055
10,184577,12753,162,257,297,3152,831,0,3049.1000000000004,0.26364213197969544,0.0
41,130451,8933,164,199,436,2183,752,1,2356.7000000000003,0.3444800732936326,0.0013297872340425532
63,381903,28631,857,395,1205,5196,1127,1,7395.200000000001,0.21689761354888376,0.0008873114463176575
95,323332,7150,88,193,417,1699,355,0,1942.6999999999998,0.20894643908181282,0.0
10,498936,43680,1774,768,1709,5994,1124,1,11527.800000000001,0.18752085418752085,0.0008896797153024911
25,413840,9426,354,193,297,2478,463,0,2434.8999999999996,0.18684422921711058,0.0
60,411983,20234,888,418,510,5250,1642,1,5191.400000000001,0.31276190476190474,0.0006090133982947625
86,307661,8306,300,234,197,1268,470,1,2132.6,0.37066246056782337,0.002127659574468085
64,196750,12353,418,226,395,1355,438,1,3153.8,0.32324723247232473,0.00228310502283105
29,119952,8575,169,89,448,1699,326,1,2220.2,0.1918775750441436,0.003067484662576687
33,364625,17468,736,495,975,4960,1846,1,4988.1,0.3721774193548387,0.0005417118093174431
6,116073,9731,180,149,285,1975,388,1,2368.5,0.19645569620253164,0.002577319587628866
61,134189,12065,395,332,335,1609,438,1,3110.9,0.27221876942200124,0.00228310502283105
9,229155,19150,767,552,688,2705,717,1,5150.299999999999,0.2650646950092421,0.001394700139470014
36,156136,5719,147,69,121,1323,374,1,1362.3999999999999,0.28269085411942557,0.00267379679144385
41,163337,8825,133,140,377,2041,487,1,2231.1,0.23860852523272905,0.002053388090349076
19,190321,5093,59,105,245,642,187,0,1317.6,0.29127725856697817,0.0
21,290110,22876,475,390,1255,3700,976,1,6089.7,0.2637837837837838,0.0010245901639344263
74,480314,30025,628,856,1189,8058,1954,1,7869.4,0.24249193348225367,0.0005117707267144319
19,479459,28705,708,793,703,5665,896,1,7212.5,0.15816416593115623,0.0011160714285714285
44,33517,1114,29,31,29,259,41,0,282.2,0.1583011583011583,0.0
49,479670,31746,1082,723,980,5722,636,1,8180.300000000001,0.11114994757077945,0.0015723270440251573
39,211958,7617,137,82,447,1991,414,1,2006.9,0.20793571069814162,0.0024154589371980675
